1,https://youtu.be/5jzchxfzF28,edited
2,https://youtu.be/pzqD7SZoZcQ,edited
134,https://youtu.be/3uZKuU7Fp7g,trimmed,strauss
135,https://youtu.be/-6_5b4jhNSU,trimmed
136,https://youtu.be/GzUBxs_Ipx0,trimmed,strauss
137,none
138,none
139,none
140,none
141,none
142,none
143,none
144,none
145,https://youtu.be/8Sk70kMQFR0,good
146,https://youtu.be/Nb1BdFZR1SM
147,https://youtu.be/_CRpdcoQoZQ
148,https://youtu.be/3vx862aJIds
149,https://youtu.be/IS3MlBWN8Gg
150,https://youtu.be/CyjhtGwUzrE
151,https://youtu.be/sAzkih-f5zc
152,none
153,https://youtu.be/hLO_XA8o--c
154,https://youtu.be/CjGensU6RGU
155,https://youtu.be/rgpD_f7FlPU
156,https://youtu.be/sHuU9CaWEZc
157,https://youtu.be/Uw5PewrWYH0
158,https://youtu.be/f_lQyr2cjBs
159,https://youtu.be/-BHEaxcUr5o
160,https://youtu.be/vKzLvwH4wfo
161,https://youtu.be/iFkeQo8ctAI
162,https://youtu.be/PGPKoixOo6A
163,https://youtu.be/I4X0ErjhHDA
164,https://youtu.be/phQKbKNKIco
165,https://youtu.be/KuEO4vgBU3U
166,https://youtu.be/AUZoGkOB7PI
167,https://youtu.be/fhJMQ8CiWzk
168,https://youtu.be/ksjOkb6iceM
169,https://youtu.be/ll3KKDayPyE
170,https://youtu.be/1093E126ZWI
171,https://youtu.be/IOBNov449C4
172,https://youtu.be/hQzgWf7W7r4
173,https://youtu.be/-4VHexEX2uA
174,https://youtu.be/SC3rkCEEifM
175,https://youtu.be/vdvwYSGtSRo
176,https://youtu.be/WKJgmUMhmvI
177,https://youtu.be/3kODoRraW-w
178,https://youtu.be/4ChiOpuSwv8
179,https://youtu.be/vdCV8ybSu9U
180,https://youtu.be/v7r_SNgDr58
181,https://youtu.be/9R5slPtJCWk
182,https://youtu.be/oO5weG5maDk
183,https://youtu.be/vGYdYFtkiik
184,https://youtu.be/w0-XYgO7yVU
185,https://youtu.be/4RKQ7O5HNi8
186,https://youtu.be/2Zd5Oj_adxg
187,https://youtu.be/k-C2Mashn5k
188,https://youtu.be/XZL_shmJJfU
189,https://youtu.be/uh7Y3X8twKk
190,https://youtu.be/MtwlKL3kuCA
191,https://youtu.be/XPADDuHFswI
192,https://youtu.be/BLY7afuQa10
193,https://youtu.be/FoUgCfprXRs
194,https://youtu.be/wXMRx5eJXSE
195,https://youtu.be/y6dIMcnGepM
196,https://youtu.be/S9xBVmOuu0I
197,https://youtu.be/HMmJifpqomw
198,https://youtu.be/ZReW1YtBH5Q
199,https://youtu.be/PR7ZTqBysmI
200,none
201,none
202,none
203,none
204,none
205,none
206,none
207,none
208,none
209,none
210,https://youtu.be/0vfGd8BGAb4
211,https://youtu.be/uQpNSj5HCD8
212,https://youtu.be/pvr2vDfi3po
213,https://youtu.be/IFRfJvZA0CE
214,https://youtu.be/Dm1mxwgSlEo
215,https://youtu.be/6NslxWbBatw
216,https://youtu.be/aAvbYKR34vE
217,https://youtu.be/MdnQJt13GZE
218,https://youtu.be/1ILhABn28So
219,https://youtu.be/kEOdK8vyIl4
220,https://youtu.be/5MlcVONeoz4
221,https://youtu.be/73tdnmI2ZpM
222,https://youtu.be/2OepUZbyXQA
223,https://youtu.be/o5-ot4_ETcA
224,https://youtu.be/cF1uoRiS-EY
225,https://youtu.be/dhtqgSKd4vA
226,https://youtu.be/NwQND1Ft_Q8
227,https://youtu.be/XAmPoFeMsFQ
228,https://youtu.be/7Y2Oi5aUok8
229,https://youtu.be/CgJ5mdR69Vw
230,https://youtu.be/aSdVghYeUMk
231,https://youtu.be/p7z7GR36h2s
232,https://youtu.be/ezYXzpMMsIA
233,https://youtu.be/Kny0K-dtCBY
234,https://youtu.be/7IMvTRTTHAI
235,https://youtu.be/IE5JlmgbknE
